source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,layer_no__src,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,interlayer_spacing__src,flake_size,flake_size__unit,flake_size__conf,flake_size__src,porosity,porosity__unit,porosity__conf,porosity__src,pore_diameter,pore_diameter__unit,pore_diameter__conf,pore_diameter__src,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,electrode_thickness__src,mass_loading,mass_loading__unit,mass_loading__conf,mass_loading__src,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,ssa__src,scan_rate,scan_rate__unit,scan_rate__conf,scan_rate__src,current_density,current_density__unit,current_density__conf,current_density__src,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,gravimetric_capacitance__src,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,volumetric_capacitance__src,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf,areal_capacitance__src,formula_match,formula_reasoning,synthesis_match,synthesis_reasoning,electrolyte_match,electrolyte_reasoning,overall,overall_reasoning
1-s2.0-S0169433219330661-main.pdf,1-s2.0-S0169433219330661-main.pdf,10.1016/j.apsusc.2019.144250,2020,Fu et al.,Ti3C2Tx film,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (T = O, OH, F)",,stated,LiF/HCl etching followed by mechanical sonication and vacuum filtration,,stated,delaminated,,stated,,12.54,Å,stated,,200–1000,nm,stated,,,,stated,,,,stated,,,,stated,4.6,μm,stated,,1.67,mg cm−2,derived,[UNVERIFIED] Stated: 'the mass of the Ti3C2Tx film was approximately 21 mg. The diameter and thickness were approximately 40 mm and 4.6 μm'. Areal loading = 21 mg / (π x (2 cm)^2 = 12.566 cm2) = 1.671 mg cm-2. Independent cross-check with the paper's own stated density: 3.63 g cm-3 x 4.6e-4 cm = 1.670 mg cm-2. [+-3%],3 M H2SO4 + 0.3 M KI,,stated,,,stated,,,,stated,,1,A g−1,stated,,166,F g−1,stated,,601,F cm−3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0272884220315613-main.pdf,1-s2.0-S0272884220315613-main.pdf,10.1016/j.ceramint.2020.05.247,2020,Tianze Zhang et al.,Ti3C2Tx film,control,False,Ti3C2Tx,,stated,Ti3C2Tx film,,stated,"LiF/HCl selective etching of Ti3AlC2, followed by delamination and vacuum filtration",,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,1.35,mg cm−2,stated,,1 M H2SO4,,stated,,,stated,,2,mV s−1,stated,,,,stated,,234,F g−1,stated,,,,stated,,0.316,F cm−2,derived,"[UNVERIFIED] C_areal = C_g x mass loading = 234 F g-1 x 1.35e-3 g cm-2 = 0.3159 F cm-2, at 2 mV s-1. Both inputs text-stated: 'At 2 mV s-1, the specific capacitance of the N-Ti3C2Tx film electrode is 340 F g-1 with a mass loading up to 1.35 mg cm-2, which is more than that of the Ti3C2Tx film electrode (234 F g-1) with the same mass loading'. [+-2%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0272884220315613-main.pdf,1-s2.0-S0272884220315613-main.pdf,10.1016/j.ceramint.2020.05.247,2020,Tianze Zhang et al.,N–Ti3C2Tx film,primary,True,Ti3C2Tx,,stated,N-doped Ti3C2Tx film (N–Ti3C2Tx); N 4.58 atomic %,,stated,"LiF/HCl selective etching of Ti3AlC2, followed by hydrazine-hydrate treatment at 75 °C for 15 h and vacuum filtration",,stated,orderly stacked layers,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,approximately 5,μm,stated,,1.35,mg cm−2,stated,,1 M H2SO4,,stated,,,stated,,2,mV s−1,stated,,,,stated,,340,F g−1,stated,,918,F cm−3,derived,"[UNVERIFIED] C_v = C_g x density. density = mass loading / thickness = 1.35e-3 g cm-2 / 5.0e-4 cm = 2.70 g cm-3, from 'The average thickness of N-Ti3C2Tx was approximately 5 μm' (cross-section SEM, Fig. 1c) and mass loading 1.35 mg cm-2. C_v = 340 x 2.70 = 918 F cm-3 at 2 mV s-1. Larger uncertainty because the thickness is only given as 'approximately 5 μm'. [+-15%]",0.459,F cm−2,derived,"[UNVERIFIED] C_areal = 340 F g-1 x 1.35e-3 g cm-2 = 0.459 F cm-2 at 2 mV s-1 (both inputs text-stated, same sentence as above). [+-2%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838821027134-main.pdf,1-s2.0-S0925838821027134-main.pdf,10.1016/j.jallcom.2021.161304,2021,Lee et al.,pristine Ti3C2Tx,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl (MILD) etching and exfoliation,,stated,,,stated,,10.9,A,stated,"""the 2th values of the (002) peak for pristine MXene, C-MXene, and OC-MXene were left-shifted slightly (from 8.1 deg to 6.8 deg), i.e., the c-lattice parameter was expanded from 10.9 to 13.0 A"" -> the low end (8.1 deg / 10.9 A) is pristine MXene. Bragg check: d = 1.5406/(2*sin(4.05 deg)) = 10.91 A, exactly the printed 10.9 A, so the quoted number IS the (002) d-spacing.",,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,1 M H2SO4,,derived,14,m2/g,stated,,2,mV/s,figure,"Condition paired with the 227 F/g read above: leftmost x-axis point of Fig. 5c is exactly the 2 mV/s decade tick; Fig. 5 caption also states ""(a) CV curves of Ti3C2Tx samples at 2 mV/s"".",,,stated,,227,F/g,figure,"[UNCONFIRMED] Fig. 5c (specific capacitance vs scan rate, 1 M H2SO4, 3-electrode), black 'MXene' curve, leftmost point at 2 mV/s. Axis calibrated on the y tick marks (0,50,...,300 F/g -> 5.095 px per F/g at 900 dpi); marker centre at y=591.5 px gives 227.3 F/g. Calibration validated on the same panel: the red OC-MXene point at 2 mV/s reads 307.1 F/g vs the text-stated 307 F/g (0.03% agreement). [+-2%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838821027134-main.pdf,1-s2.0-S0925838821027134-main.pdf,10.1016/j.jallcom.2021.161304,2021,Lee et al.,C-MXene,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl (MILD) etching, exfoliation, and H2SO4-induced flocculation",,stated,,,stated,,10.9-13.0,A,derived,"SERIES-LEVEL, not per-sample: the paper gives only the bracket for the three-sample series ""pristine MXene, C-MXene, and OC-MXene ... (from 8.1 deg to 6.8 deg) ... expanded from 10.9 to 13.0 A"". C-MXene is the intermediate member, so its d(002) lies between 10.9 and 13.0 A but no individual value is stated. Fig. 4e is a full-range 5-80 deg XRD, too compressed to read the (002) position for C-MXene reliably, so no per-sample read was attempted. [+-10%]",,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,1 M H2SO4,,derived,,,stated,,2,mV/s,figure,Condition paired with the 238 F/g read above: leftmost x-axis point of Fig. 5c is the 2 mV/s decade tick.,,,stated,,238,F/g,figure,"[UNCONFIRMED] Fig. 5c, blue 'C-MXene' curve, leftmost point at 2 mV/s. Same y-axis calibration (5.095 px per F/g); marker centre at y=536 px gives 238.2 F/g. Same-panel check against the stated 307 F/g for OC-MXene gave 307.1 F/g, so the scale is correct. Black (227) and blue (238) markers are cleanly separated (~11 F/g = ~55 px apart, marker diameter ~40 px), so the ordering C-MXene > pristine is real, not a reading artefact. [+-2%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838821027134-main.pdf,1-s2.0-S0925838821027134-main.pdf,10.1016/j.jallcom.2021.161304,2021,Lee et al.,OC-MXene,primary,True,Ti3C2Tx,,stated,oxidized-co-crumpled Ti3C2Tx,,stated,"LiF/HCl (MILD) etching, exfoliation, H2O2 partial oxidation, and H2SO4-induced flocculation",,stated,,,stated,,13.0,A,stated,"Same sentence: ""(from 8.1 deg to 6.8 deg), i.e., the c-lattice parameter was expanded from 10.9 to 13.0 A"" -> the high end (6.8 deg / 13.0 A) is OC-MXene, the last sample in the listed sequence. Bragg check: d = 1.5406/(2*sin(3.4 deg)) = 12.99 A, matching the printed 13.0 A.",,,stated,,,,stated,,2–20,nm,stated,,,,stated,,,stated,,,,stated,,1 M H2SO4,,derived,72,m2/g,stated,,2,mV/s,stated,,,,stated,,307,F/g,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838821027134-main.pdf,1-s2.0-S0925838821027134-main.pdf,10.1016/j.jallcom.2021.161304,2021,Lee et al.,OO-MXene,variant,False,Ti3C2Tx,,stated,over-oxidized Ti3C2Tx (TiO2 particles and carbide agglomerates),,stated,"LiF/HCl (MILD) etching, exfoliation, excessive H2O2 oxidation, and H2SO4-induced flocculation",,stated,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,1 M H2SO4,,derived,178,m2/g,stated,,2,mV/s,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,original Ti3C2Tx,control,False,Ti3C2Tx,,stated,Ti3C2Tx (-O/-OH/-F surface groups),,stated,"LiF/HCl etching of Ti3AlC2, delamination, and vacuum filtration",,derived,few-layer or single-layer,,stated,,13.09,A,derived,"Text: '(002) plane ... strong peak at 6.75 deg' -> Bragg d=lambda/(2 sin th), lambda=1.5406 A",500 nm to 1.5 µm,nm–µm,stated,,,,stated,,,,stated,,,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,,,stated,,,,stated,,1,A/g,figure,"Fig. 6b/6d x-axis: the capacitance value above was read at the first data point, which sits on the 1 A/g tick (same current-density series 1, 2, 4, 6, 8, 10 A/g that the text lists for T-40).",311,F/g,figure,"[UNCONFIRMED] Fig. 6b and 6d, first point (1 A/g), black square Ti3C2Tx curve. Y axis calibrated on the 450 (top frame) and 50 (bottom frame) tick lines; Fig. 6b gives 311.5 F/g and Fig. 6d independently gives 310.1 F/g for the same sample. Calibration check on the same panels: the C-0.1/T-40 point reads 384.5-385.1 F/g against the text-stated 385 F/g at 1 A/g (<0.2 % error). [+-3%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,C-0.05,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.05 M H2O2 oxidation for 40 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,,,stated,,,,stated,,,,stated,,,,uncertain,,,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,,,stated,,,,stated,,1,A/g,figure,"Fig. 6b x-axis; the capacitance above is the first data point, on the 1 A/g tick.",,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,C-0.1 (T-40),primary,True,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.1 M H2O2 oxidation for 40 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,14.24,A,derived,"[UNCONFIRMED] Fig. 4a inset (zoomed 5-10.5 deg (002) panel, page 5) prints the peak position label ""6.2 deg"" on the purple T-40 curve. Bragg: d = 1.5406/(2*sin(3.1 deg)) = 1.5406/0.10817 = 14.24 A. Calibration check: the same inset labels the black Ti3C2Tx curve 6.75 deg, which gives 1.5406/(2*sin(3.375)) = 13.085 A, matching the already-filled 13.09 A for the original row exactly. [+-1%]",,,stated,,,,stated,,3,nm,stated,,,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,48.3,m2/g,stated,,,,stated,,1,A/g,stated,,385,F/g,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,C-0.15,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.15 M H2O2 oxidation for 40 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,,,stated,,,,stated,,,,stated,,,,uncertain,,,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,,,stated,,,,stated,,1,A/g,figure,"Fig. 6b x-axis; the capacitance above is the first data point, on the 1 A/g tick.",,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,C-0.2,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.2 M H2O2 oxidation for 40 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,,,stated,,,,stated,,,,stated,,,,uncertain,,,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,,,stated,,,,stated,,1,A/g,figure,"Fig. 6b x-axis; the capacitance above is the first data point, on the 1 A/g tick.",303,F/g,figure,"[UNCONFIRMED] Fig. 6b (page 6), light-blue diamond C-0.2 marker at 1 A/g; centroid maps to 302.8 F/g on the 450/50 frame calibration. Same-panel check: red C-0.1 reads 384.5 F/g vs text-stated 385 F/g. [+-3%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,T-20,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.1 M H2O2 oxidation for 20 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,13.67,A,derived,"[UNCONFIRMED] Fig. 4a inset (page 5) prints ""6.46 deg"" on the pink T-20 curve. d = 1.5406/(2*sin(3.23 deg)) = 13.67 A. Same Bragg method that reproduces the already-filled 13.09 A for the original Ti3C2Tx (6.75 deg). [+-1%]",,,stated,,,,stated,,3-5,nm,stated,"Text: 'pore sizes of films based on porous Ti3C2Tx nanosheets (Fig. 5b) mainly distribute in range of 3-5 nm' (series-level, not per-sample)",,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,42.5,m2/g,stated,,,,stated,,1,A/g,figure,"Fig. 6d x-axis; the capacitance above is the first data point, on the 1 A/g tick (series 1, 2, 4, 6, 8, 10 A/g).",340,F/g,figure,"[UNCONFIRMED] Fig. 6d (page 6), magenta circle T-20 marker at 1 A/g; centroid maps to 340.4 F/g on the 450 (top frame) / 50 (bottom frame) calibration. Same-panel check: purple T-40 marker reads 385.1 F/g vs text-stated 385 F/g at 1 A/g. [+-3%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,T-30,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.1 M H2O2 oxidation for 30 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,,,stated,,,,stated,,,,stated,,3-5,nm,stated,Text: series-level range 3-5 nm (Fig. 5b),,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,46.3,m2/g,stated,,,,stated,,1,A/g,figure,"Fig. 6d x-axis; the capacitance above is the first data point, on the 1 A/g tick.",353,F/g,figure,"[UNCONFIRMED] Fig. 6d (page 6), green up-triangle T-30 marker at 1 A/g; centroid maps to 352.1 F/g, corrected to ~353 F/g for the ~1 F/g up-triangle centroid bias. Same-panel check: T-40 reads 385.1 F/g vs text-stated 385 F/g. [+-3%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,T-60,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.1 M H2O2 oxidation for 60 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,14.72,A,derived,"[UNCONFIRMED] Fig. 4a inset (page 5) prints ""6 deg"" on the orange T-60 curve. d = 1.5406/(2*sin(3.0 deg)) = 14.72 A. Same Bragg method that reproduces the already-filled 13.09 A for the original Ti3C2Tx (6.75 deg). [+-1%]",,,stated,,,,stated,,3-5,nm,stated,Text: series-level range 3-5 nm (Fig. 5b),,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,77.7,m2/g,stated,,,,stated,,1,A/g,figure,"Fig. 6d x-axis; the capacitance above is the first data point, on the 1 A/g tick.",325,F/g,figure,"[UNCONFIRMED] Fig. 6d (page 6), orange diamond T-60 marker at 1 A/g; marker bounding-box centre maps to 324.4 F/g and its intensity centroid to 325.8 F/g. NOTE: at 1 A/g the T-60 diamond and the T-80 left-triangle physically overlap (blue triangle drawn on top of the orange diamond), so T-60 and T-80 are indistinguishable at this point within my reading precision - I report the same value for both rather than inventing an ordering. Same-panel check: T-40 reads 385.1 F/g vs text-stated 385 F/g. [+-4%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838822030389-main.pdf,1-s2.0-S0925838822030389-main.pdf,10.1016/j.jallcom.2022.166647,2022,Guozhen Guan et al.,T-80,variant,False,Ti3C2Tx,,stated,porous Ti3C2Tx,,stated,"LiF/HCl-etched Ti3C2Tx; 0.1 M H2O2 oxidation for 80 min, followed by 3 M HCl etching and vacuum filtration",,stated,few-layer or single-layer,,derived,,,,stated,,,,stated,,,,stated,,3-5,nm,stated,Text: series-level range 3-5 nm (Fig. 5b),,,stated,,,stated,,3,mg cm-2,derived,"Experimental: 'film ... with a surface area of 1 x 1 cm2 and mass about 3 mg' -> 3 mg/cm2; method-level, applies to all electrodes in this paper",1 M H2SO4,,derived,79.8,m2/g,stated,,,,stated,,1,A/g,figure,"Fig. 6d x-axis; the capacitance above is the first data point, on the 1 A/g tick.",325,F/g,figure,"[UNCONFIRMED] Fig. 6d (page 6), light-blue left-triangle T-80 marker at 1 A/g; bounding-box centre maps to 324.8 F/g. NOTE: this marker overlaps the orange T-60 diamond at 1 A/g, so T-60 and T-80 cannot be separated at this point - same value reported for both, no ordering inferred. Same-panel check: T-40 reads 385.1 F/g vs text-stated 385 F/g. [+-4%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838823046583-main.pdf,1-s2.0-S0925838823046583-main.pdf,10.1016/j.jallcom.2023.173355,2024,Yangyang Luo et al.,pure Ti3C2,control,False,Ti3C2Tx,,stated,"Ti3C2Tx with -OH, -O and -F terminations",,stated,LiF/HCl etching followed by ultrasonication delamination,,stated,single/few-layer,,stated,,1.26,nm,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,3 M H2SO4,,derived,,,stated,,2,mV s-1,stated,,,,stated,,489.3,F g-1,stated,,2064.3,F cm-3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838823046583-main.pdf,1-s2.0-S0925838823046583-main.pdf,10.1016/j.jallcom.2023.173355,2024,Yangyang Luo et al.,0.5 N-Ti3C2,variant,False,N-Ti3C2,,stated,N-doped Ti3C2Tx,,stated,"LiF/HCl etching, delamination, then urea solvothermal treatment",,stated,single/few-layer,,derived,,1.34,nm,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,3 M H2SO4,,derived,,,stated,,2,mV s-1,stated,,,,stated,,,,stated,,2086.2,F cm-3,stated,,,,stated,,True,Primary formula 'N-Ti3C2' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838823046583-main.pdf,1-s2.0-S0925838823046583-main.pdf,10.1016/j.jallcom.2023.173355,2024,Yangyang Luo et al.,1.5 N-Ti3C2,variant,False,N-Ti3C2,,stated,N-doped Ti3C2Tx,,stated,"LiF/HCl etching, delamination, then urea solvothermal treatment",,stated,single/few-layer,,derived,,1.34,nm,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,3 M H2SO4,,derived,,,stated,,2,mV s-1,stated,,,,stated,,,,stated,,1820.5,F cm-3,stated,,,,stated,,True,Primary formula 'N-Ti3C2' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
1-s2.0-S0925838823046583-main.pdf,1-s2.0-S0925838823046583-main.pdf,10.1016/j.jallcom.2023.173355,2024,Yangyang Luo et al.,2.0 N-Ti3C2,primary,True,N-Ti3C2,,stated,N-doped Ti3C2Tx,,stated,"LiF/HCl etching, delamination, then urea solvothermal treatment",,stated,single/few-layer,,derived,,1.27,nm,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,3 M H2SO4,,stated,,,stated,,2,mV s-1,stated,,,,stated,,1609.5,F g-1,stated,,2898.5,F cm-3,stated,,,,stated,,True,Primary formula 'N-Ti3C2' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
