source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,flake_size,flake_size__unit,flake_size__conf,porosity,porosity__unit,porosity__conf,pore_diameter,pore_diameter__unit,pore_diameter__conf,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,mass_loading,mass_loading__unit,mass_loading__conf,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,scan_rate,scan_rate__unit,scan_rate__conf,current_density,current_density__unit,current_density__conf,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf
Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,10.1002/adfm.202102874,2021,Wu et al.,RAMX-25% film,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx nanosheets and Ti3C2Tx microgels, 25% microgel content",,stated,LiF/HCl-etched Ti3C2Tx; GO-assisted hydrogel disassembly; vacuum filtration,,derived,,,stated,,,stated,,,stated,,,stated,3–5,nm,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,10.1002/adfm.202102874,2021,Wu et al.,RAMX-50% film,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx nanosheets and Ti3C2Tx microgels, 50% microgel content",,stated,LiF/HCl-etched Ti3C2Tx; GO-assisted hydrogel disassembly; vacuum filtration,,derived,,,stated,,,stated,,,stated,,,stated,3–5,nm,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,10,mV s−1,stated,,,stated,,,stated,978,F cm−3,stated,,,stated
Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,10.1002/adfm.202102874,2021,Wu et al.,RAMX-75% film,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx nanosheets and Ti3C2Tx microgels, 75% microgel content",,stated,LiF/HCl-etched Ti3C2Tx; GO-assisted hydrogel disassembly; vacuum filtration,,derived,,,stated,,,stated,,,stated,,,stated,3–5,nm,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,10.1002/adfm.202102874,2021,Wu et al.,microgel film,control,False,Ti3C2Tx,,stated,Ti3C2Tx microgel film; microgels derived from GO-assisted Ti3C2Tx hydrogel,,stated,LiF/HCl-etched Ti3C2Tx; GO-assisted hydrogel disassembly by probe sonication; vacuum filtration,,derived,3D crosslinked nanosheets,,stated,,,stated,570,nm,stated,,,stated,3–5,nm,stated,,,stated,,,stated,,,stated,3 M H2SO4 aqueous electrolyte,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
s40820-023-01204-4.pdf,s40820-023-01204-4.pdf,10.1007/s40820-023-01204-4,2023,Wang et al.,p-MC,primary,True,Ti3CNTx,,stated,Ti3CNTx MXene/carbon dots,,stated,LiF/HCl etching of Ti3AlCN; CD mixing/vacuum filtration; annealing at 350 °C for 1 h under Ar,,derived,multilayered,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 M H2SO4,,stated,,,uncertain,,,uncertain,2,A g−1,stated,688.9,F g−1,stated,,,uncertain,,,uncertain
s40820-023-01204-4.pdf,s40820-023-01204-4.pdf,10.1007/s40820-023-01204-4,2023,Wang et al.,pure MXene,control,False,Ti3CNTx,,stated,Ti3CNTx MXene,,stated,LiF/HCl etching of Ti3AlCN; vacuum filtration without carbon dots,,derived,multilayered,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 M H2SO4,,stated,,,uncertain,,,uncertain,2,A g−1,stated,283.7,F g−1,stated,,,uncertain,,,uncertain
s40820-023-01204-4.pdf,s40820-023-01204-4.pdf,10.1007/s40820-023-01204-4,2023,Wang et al.,AC,reference,False,,,stated,AC (YP-50F)/PTFE,,stated,"AC/PTFE suspension dried at 80 °C, repeatedly rolled into a thin film",,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,PVA/H2SO4,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
s40820-024-01567-2.pdf,s40820-024-01567-2.pdf,10.1007/s40820-024-01567-2,2025,Eunji Kim et al.,MXene-pseudocapacitor (Pseudocapacitive Sensor),primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (Tx = -O, -OH, -F)",,stated,LiF/HCl MILD method,,stated,delaminated,,stated,13.54,Å,stated,approximately 1,µm,stated,,,stated,,,stated,,,stated,~50,nm,stated,,,stated,2 M PVA/H2SO4 gel electrolyte,,stated,,,stated,10,mV s−1,stated,,,stated,,,stated,1293.27,F cm−3,stated,,,stated
s40820-024-01567-2.pdf,s40820-024-01567-2.pdf,10.1007/s40820-024-01567-2,2025,Eunji Kim et al.,flexible MXene MSCs without a buffer layer,control,False,Ti3C2Tx,,derived,"Ti3C2Tx (Tx = -O, -OH, -F)",,derived,LiF/HCl MILD method,,derived,delaminated,,derived,,,stated,approximately 1,µm,derived,,,stated,,,stated,,,stated,~50,nm,derived,,,stated,PVA/H2SO4 gel electrolyte,,uncertain,,,stated,,,uncertain,,,stated,,,stated,946.3,F cm−3,stated,,,stated
s41467-019-09398-1.pdf,s41467-019-09398-1.pdf,10.1038/s41467-019-09398-1,2019,Zhang et al.,Ti3C2Tx-DMSO ink,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (Tx: O, OH, F)",,stated,"minimally intensive layer delamination (MILD), followed by solvent transfer to DMSO",,derived,monolayer to few-layered,,stated,,,uncertain,~1–2.1,µm,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4-PVA gel electrolyte,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
s41467-019-09398-1.pdf,s41467-019-09398-1.pdf,10.1038/s41467-019-09398-1,2019,Zhang et al.,Ti3C2Tx-DMF ink,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (Tx: O, OH, F)",,stated,"minimally intensive layer delamination (MILD), followed by solvent transfer to DMF",,derived,monolayer to few-layered,,stated,,,uncertain,~1–2.1,µm,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4-PVA gel electrolyte,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
s41467-019-09398-1.pdf,s41467-019-09398-1.pdf,10.1038/s41467-019-09398-1,2019,Zhang et al.,Ti3C2Tx-ethanol ink,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (Tx: O, OH, F)",,stated,"minimally intensive layer delamination (MILD), followed by solvent transfer to ethanol",,derived,monolayer to few-layered,,stated,,,uncertain,~1–2.1,µm,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4-PVA gel electrolyte,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
s41467-019-09398-1.pdf,s41467-019-09398-1.pdf,10.1038/s41467-019-09398-1,2019,Zhang et al.,Ti3C2Tx-NMP ink,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (Tx: O, OH, F)",,stated,"minimally intensive layer delamination (MILD), followed by solvent transfer to NMP",,stated,monolayer to few-layered,,stated,,,uncertain,~1–2.1,µm,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4-PVA gel electrolyte,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,562,F cm−3,stated,12,mF cm−2,stated
s41467-019-09398-1.pdf,s41467-019-09398-1.pdf,10.1038/s41467-019-09398-1,2019,Zhang et al.,Ti3C2Tx aqueous ink,variant,False,Ti3C2Tx,,stated,"Ti3C2Tx (Tx: O, OH, F)",,stated,"minimally intensive layer delamination (MILD), followed by aqueous delamination",,stated,single- or few-layered,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3 M H2SO4-PVA gel electrolyte,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,43,mF cm−2,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,6 µm filtration,control,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching followed by vacuum-assisted filtration,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,6,µm,stated,,,stated,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,35 µm filtration,control,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching followed by vacuum-assisted filtration,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,35,µm,stated,,,stated,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,40 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,40,µm,stated,,,stated,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,"2,000",mV s−1,stated,,,stated,over 200,F g−1,stated,,,stated,,,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,95 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,95,µm,stated,,,stated,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,"2,000",mV s−1,stated,,,stated,over 200,F g−1,stated,,,stated,,,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,200 µm MXLLC,primary,True,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,200,µm,stated,,,uncertain,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,"2,000",mV s−1,stated,,,stated,over 200,F g−1,stated,,,stated,greater than 0.6,F cm−2,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,245 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,245,µm,stated,,,uncertain,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,320 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,320,µm,stated,,,uncertain,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,pure Ti3C2Tx vacuum-filtered paper,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching followed by vacuum-assisted filtration,,derived,delaminated,,derived,,,stated,219 ± 47,nm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,MX-130,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (-O, -OH, -F)",,stated,NaBF4/HCl etching,,stated,few-layer,,stated,12.26,Å,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,stated,,,stated,,,stated,1,A g−1,stated,262,F g−1,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,MX-100,variant,False,Ti3C2Tx,,derived,Ti3C2Tx,,derived,NaBF4/HCl etching,,stated,partly exfoliated,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,1,A g−1,stated,200,F g−1,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,MX-80,variant,False,Ti3C2Tx,,uncertain,Ti3C2Tx,,derived,NaBF4/HCl etching,,stated,multilayer,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,1,A g−1,stated,145,F g−1,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,MX-60,variant,False,Ti3C2Tx,,uncertain,Ti3C2Tx,,derived,NaBF4/HCl etching,,stated,multilayer,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,1,A g−1,stated,75,F g−1,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,MX-25,variant,False,Ti3C2Tx,,uncertain,Ti3C2Tx,,derived,NaBF4/HCl etching,,stated,multilayer,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,1,A g−1,stated,37,F g−1,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,MX-HF,control,False,Ti3C2Tx,,stated,"Ti3C2Tx (-O, -OH, -F)",,stated,HF etching,,stated,multilayer,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,uncertain,25,F g−1,stated,,,stated,,,stated
Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,Single-Step-Synthesis-of-Exfoliated-Ti-sub-3-sub-C-sub-2-sub-T-sub-x-sub-MXene-through-NaBF.pdf,10.1002/slct.202201166,2022,Meena Ghosh et al.,RuO2,reference,False,,,stated,RuO2,,stated,commercial RuO2,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,stated,,,uncertain,488,F g−1,stated,,,stated,,,stated
Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,10.1002/smll.202306562,2024,Xu et al.,BQDs electrode,reference,False,,,stated,Boron quantum dots (BQDs),,stated,sonication-assisted liquid-phase preparation,,stated,≈3 layers,,stated,,,stated,3,nm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,uncertain,,,stated,,,stated,0.25,A g−1,stated,41,F g−1,stated,,,stated,,,stated
Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,10.1002/smll.202306562,2024,Xu et al.,pure Ti3C2Tx membrane electrode,control,False,Ti3C2Tx,,stated,Ti3C2Tx nanosheets,,stated,"HF etching (40%, 72 h) followed by TMAOH exfoliation",,derived,delaminated,,derived,1.49,nm,derived,≈5,μm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,6 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,10.1002/smll.202306562,2024,Xu et al.,BQDs(5)-Ti3C2Tx,composite,False,Ti3C2Tx,,stated,BQDs/Ti3C2Tx nanosheets (5 wt.% BQDs),,stated,"HF etching/TMAOH exfoliation, BQD pillaring, vacuum filtration",,derived,delaminated,,derived,,,stated,≈5,μm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,6 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,10.1002/smll.202306562,2024,Xu et al.,BQDs(10)-Ti3C2Tx,primary,True,Ti3C2Tx,,stated,BQDs/Ti3C2Tx nanosheets (10 wt.% BQDs),,stated,"HF etching/TMAOH exfoliation, BQD pillaring, vacuum filtration",,stated,delaminated,,derived,,,stated,≈5,μm,derived,,,stated,,,stated,,,stated,about 6,μm,stated,,,stated,6 M H2SO4,,stated,,,stated,,,stated,1,A g−1,stated,524,F g−1,stated,,,stated,552,mF cm−2,stated
Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,Small - 2023 - Xu - Boron Quantum Dots Pillared Ti3C2Tx Membrane Electrode with High Rate Performance for Supercapacitor.pdf,10.1002/smll.202306562,2024,Xu et al.,BQDs(15)-Ti3C2Tx,composite,False,Ti3C2Tx,,stated,BQDs/Ti3C2Tx nanosheets (15 wt.% BQDs),,stated,"HF etching/TMAOH exfoliation, BQD pillaring, vacuum filtration",,derived,delaminated,,derived,,,stated,≈5,μm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,6 M H2SO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,one-layer MXene SC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes on Au current collector,,derived,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,1.23,nm,derived,less than 400,nm,derived,26.85,%,uncertain,,,stated,,,stated,0.5,μm,derived,,,stated,1 M NaClO4/PC,,stated,,,stated,,,stated,10,μA,stated,,,stated,,,stated,8.5,mF cm−2,stated
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,two-layer MXene SC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes on Au current collector,,derived,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,1.23,nm,derived,less than 400,nm,derived,26.85,%,uncertain,,,stated,,,stated,1.3,μm,derived,,,stated,1 M NaClO4/PC,,stated,,,stated,,,stated,10,μA,stated,,,stated,,,stated,16,mF cm−2,stated
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,three-layer MXene SC,primary,True,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes on Au current collector,,derived,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,1.23,nm,derived,less than 400,nm,derived,26.85,%,uncertain,,,stated,,,stated,1.9,μm,derived,,,stated,3 M H2SO4/PVA gel electrolyte,,stated,,,stated,,,stated,10,μA,stated,,,stated,611,F cm−3,stated,122,mF cm−2,stated
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,three-layer MXene SC without gold current collector,control,False,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes without gold current collector,,stated,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,1.23,nm,derived,less than 400,nm,derived,26.85,%,uncertain,,,stated,,,stated,,,uncertain,,,stated,1 M NaClO4/PC,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,high-resolution MXene (HR-MXene) SC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes on Au current collector,,stated,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,1.23,nm,derived,less than 400,nm,derived,26.85,%,uncertain,,,stated,,,stated,≈1.25,μm,stated,,,stated,aqueous H2SO4-PVA gel electrolyte,,uncertain,,,stated,,,stated,10,μA,stated,,,stated,535,F cm−3,stated,67,mF cm−2,stated
Small Science - 2025 - Li - Operando X‐Ray Diffraction Study of MXene Electrode Structure in Supercapacitors with Alkali.pdf,Small Science - 2025 - Li - Operando X‐Ray Diffraction Study of MXene Electrode Structure in Supercapacitors with Alkali.pdf,10.1002/smsc.202500367,2025,Li et al.,Ti3C2Tx MXene,primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF + HCl etching,,stated,,,stated,14.79,Å,stated,,,stated,,,stated,,,stated,,,stated,about 2,mm,derived,,,stated,1M H2SO4,,stated,below 10,m2 g-1,stated,,,stated,,,stated,exceeding 100,F g-1,stated,,,stated,,,stated
Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,10.1002/smll.202205947,2022,Guo et al.,pristine Ti3C2Tx,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching of Ti3AlC2, followed by Ar-protected ultrasonication/delamination",,stated,few-layer,,stated,,,stated,1–3,µm,stated,,,stated,,,stated,,,stated,25,µm,stated,,,stated,3 M H2SO4 aqueous solution,,derived,,,stated,,,stated,0.5,A g−1,stated,258,F g−1,stated,,,stated,,,stated
Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,10.1002/smll.202205947,2022,Guo et al.,H-Ti3C2Tx-10,variant,False,Ti3C2Tx,,stated,H-Ti3C2Tx,,stated,"O2 bubbling/reflux oxidation at 100 °C for 10 min, followed by 10% v/v HF etching for 6 h",,stated,,,stated,,,stated,,,stated,,,stated,4.5,nm,derived,,,stated,25,µm,stated,,,stated,3 M H2SO4 aqueous solution,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
